Wilayah,Provinsi,Kabupaten/Kota,Nama Wisata,Rating,Reviews,Jenis Wisata,Latitude,Longitude,Jenis Wisata Encoded,Kabupaten/Kota Encoded,Nama Wisata Encoded,Wisata_Air,Wisata_Bukit,Wisata_Monumen,Wisata_Religi,Wisata_Taman
Sumatra,Aceh,Aceh Utara,pantai pulau seumadu,3.7,150,Air,5.255289988,97.15072239,0,10,8420,True,False,False,False,False
Sumatra,Aceh,Aceh Utara,rumah cut meutia aceh utara,4.8,30,Monumen,5.022085116,97.3319968,2,10,10282,False,False,True,False,False
Sumatra,Aceh,Aceh Utara,bukit wisata goa jepang lhokseumawe,4.1,421,Bukit,5.215630699,97.13561619,1,10,2361,False,True,False,False,False
Sumatra,Aceh,Aceh Utara,pantai ungu lhok puuk seunudon aceh utara,4.0,153,Air,5.210160256,97.33680332,0,10,8886,True,False,False,False,False
Sumatra,Aceh,Aceh Utara,wisata lhok seulayang,4.2,86,Air,5.103083939,97.10669518,0,10,14045,True,False,False,False,False
Sumatra,Aceh,Aceh Utara,wisata rayap natural blj,4.2,17,Air,5.1126588,96.99477196,0,10,14250,True,False,False,False,False
Sumatra,Aceh,Aceh Utara,pantai sawang,3.6,30,Air,5.165317975,97.29346275,0,10,8523,True,False,False,False,False
Sumatra,Aceh,Aceh Utara,pantai ulee rubek. (seunuddon),4.0,192,Air,5.240537768,97.40675926,0,10,8883,True,False,False,False,False
Sumatra,Aceh,Aceh Utara,pantai lancok,4.0,694,Air,5.135268699,97.18869569,0,10,7837,True,False,False,False,False
Sumatra,Aceh,Aceh Utara,krueng saweuk,4.2,118,Air,5.142791438,97.00879457,0,10,5374,True,False,False,False,False
Sumatra,Aceh,Aceh Utara,pantai pandawa,4.4,159,Air,5.231174497,97.38924878,0,10,8218,True,False,False,False,False
Sumatra,Aceh,Aceh Utara,puncak gunong salak,4.2,281,Bukit,4.956980609,97.0081066,1,10,9809,False,True,False,False,False
Sumatra,Aceh,Aceh Utara,gunung salak,4.1,265,Bukit,4.96997795,96.99643362,1,10,4086,False,True,False,False,False
Sumatra,Aceh,Aceh Utara,pantai bangka jaya,4.1,180,Air,5.264727681,97.06254745,0,10,7084,True,False,False,False,False
Sumatra,Aceh,Aceh Utara,pantai krueng mane,4.2,33,Air,5.28423006,96.917129,0,10,7774,True,False,False,False,False
Sumatra,Aceh,Aceh Utara,masjid raya pase kota panton labu,4.7,520,Religi,5.130033202,97.49858603,3,10,6045,False,False,False,True,False
Sumatra,Aceh,Bener Meriah,air terjun tansaran bidin,4.5,140,Air,4.722095243,96.95821912,0,64,977,True,False,False,False,False
Sumatra,Aceh,Bener Meriah,air terjun reje ilang,4.3,111,Air,4.799654361,96.70737877,0,64,799,True,False,False,False,False
Sumatra,Aceh,Bener Meriah,air terjun 7 bidadari,4.5,185,Air,4.893010596,97.06855047,0,64,157,True,False,False,False,False
Sumatra,Aceh,Bener Meriah,air terjun berawang tampu,4.7,7,Air,4.892201326,96.67486158,0,64,259,True,False,False,False,False
Sumatra,Aceh,Bener Meriah,minikulus,4.3,99,Taman,4.905199935,96.76343885,4,64,6188,False,False,False,False,True
Sumatra,Aceh,Bener Meriah,pentago garden - permata dataran tinggi gayo,4.6,64,Taman,4.695649543,96.88129002,4,64,9435,False,False,False,False,True
Sumatra,Aceh,Bener Meriah,taman batu lepes,4.1,43,Taman,4.771769343,96.75989984,4,64,11133,False,False,False,False,True
Sumatra,Aceh,Bener Meriah,wisata pemandian air panas,3.9,534,Air,4.73574941,96.78172279,0,64,14195,True,False,False,False,False
Sumatra,Aceh,Bener Meriah,air terjun puteri pintu,4.7,21,Air,4.752374202,96.87761945,0,64,785,True,False,False,False,False
Sumatra,Aceh,Bener Meriah,air terjun tembolon,3.7,22,Air,4.716792209,97.07248726,0,64,997,True,False,False,False,False
Sumatra,Aceh,Bener Meriah,starland glamour camping,4.4,24,Taman,4.897032539,96.75955586,4,64,10757,False,False,False,False,True
Sumatra,Aceh,Bener Meriah,cot panglima,4.3,156,Taman,5.025254601,96.72244692,4,64,2728,False,False,False,False,True
Sumatra,Aceh,Bener Meriah,air terjun taufiqurrahman,4.0,13,Air,4.985239015,96.8216672,0,64,982,True,False,False,False,False
Sumatra,Aceh,Bener Meriah,agrowisata krueng simpo,3.8,22,Taman,5.07518513,96.72588015,4,64,76,False,False,False,False,True
Sumatra,Aceh,Bener Meriah,pantai peuneulet baröh,3.9,17,Air,5.23276379,96.49430229,0,64,8369,True,False,False,False,False
Sumatra,Aceh,Bener Meriah,air terjun piramida,3.7,23,Air,5.157201135,96.39164879,0,64,769,True,False,False,False,False
Sumatra,Aceh,Bener Meriah,wisata alam air terjun alue limeng,5.0,11,Air,5.131470659,96.68084811,0,64,13555,True,False,False,False,False
Sumatra,Aceh,Bener Meriah,puncak teulaga maneh,4.4,34,Taman,5.186179784,96.65578555,4,64,9953,False,False,False,False,True
Sumatra,Aceh,Bener Meriah,pantai ujong seukee,4.2,316,Air,5.212506863,96.59879398,0,64,8864,True,False,False,False,False
Sumatra,Aceh,Bener Meriah,beurawang water boom,4.1,22,Air,5.235072053,96.65887546,0,64,1803,True,False,False,False,False
Sumatra,Aceh,Bener Meriah,pantai ujong blang bireuen,4.0,432,Air,5.240884168,96.71930026,0,64,8862,True,False,False,False,False
Sumatra,Aceh,Bener Meriah,bukit cinta santewan indah,4.7,7,Bukit,5.197462953,96.68702792,1,64,2028,False,True,False,False,False
Sumatra,Aceh,Bener Meriah,pantai wisata kuala jangka,4.1,1182,Air,5.264261119,96.80356102,0,64,8993,True,False,False,False,False
Sumatra,Aceh,Bener Meriah,wisata pantai laut,3.8,17,Air,5.279132489,96.86003762,0,64,14152,True,False,False,False,False
Sumatra,Aceh,Bener Meriah,pantai cemara lingka kuta,4.0,242,Air,5.248705628,96.90415459,0,64,7322,True,False,False,False,False
Sumatra,Aceh,Bener Meriah,waterboom gunung halimon 2,5.0,11,Air,5.183739956,96.64196078,0,64,13331,True,False,False,False,False
Sumatra,Aceh,Gayo Lues,mt. leuser,4.1,120,Bukit,3.76675345,97.20363527,1,125,6399,False,True,False,False,False
Sumatra,Aceh,Gayo Lues,air terjun kolam biru rerebe,4.3,224,Air,4.147761102,97.05977836,0,125,541,True,False,False,False,False
Sumatra,Aceh,Gayo Lues,bur tipis,4.1,7,Bukit,3.97122233,96.87919059,1,125,2472,False,True,False,False,False
Sumatra,Aceh,Gayo Lues,wisata air terjun marpunge,5.0,1,Air,3.742187023,97.62018846,0,125,13537,True,False,False,False,False
Sumatra,Aceh,Gayo Lues,pantan cuaca,4.7,3,Air,4.205025011,97.14214447,0,125,9046,True,False,False,False,False
Sumatra,Aceh,Gayo Lues,taman wisata atu peltak,4.6,17,Taman,4.094080057,97.31929901,4,125,12146,False,False,False,False,True
Sumatra,Aceh,Gayo Lues,objek wisata lestari ayu kedah,4.7,6,Taman,4.00572398,97.20394257,4,125,6745,False,False,False,False,True
Sumatra,Aceh,Gayo Lues,tugu negeri seribu bukit,4.6,41,Taman,3.968049871,97.41817597,4,125,12914,False,False,False,False,True
Sumatra,Aceh,Gayo Lues,taman bermain anak komplek perkantoran,4.4,21,Taman,4.036546961,97.29114655,4,125,11150,False,False,False,False,True
Sumatra,Aceh,Gayo Lues,menara pandang objek wisata agusen,3.7,7,Bukit,3.905541316,97.43362549,1,125,6122,False,True,False,False,False
Sumatra,Aceh,Gayo Lues,tugu kota blangkejeren,4.2,246,Monumen,4.025587813,97.46315125,2,125,12887,False,False,True,False,False
Sumatra,Aceh,Nagan Raya,krueng isep,3.4,20,Air,4.265701413,96.57875061,0,287,5373,True,False,False,False,False
Sumatra,Aceh,Nagan Raya,masjid agung baitul a'la (masjid giok nagan raya),4.7,239,Religi,4.198593646,96.41532898,3,287,5893,False,False,False,True,False
Sumatra,Aceh,Nagan Raya,taman drs. h.t. zulkarnaini,4.6,14,Taman,4.182158208,96.38648987,4,287,11293,False,False,False,False,True
Sumatra,Aceh,Nagan Raya,puncak gunung singgah mata,4.9,22,Bukit,4.438237103,96.47575378,1,287,9827,False,True,False,False,False
Sumatra,Aceh,Nagan Raya,pantai naga permai,4.0,92,Air,4.09757876,96.2677002,0,287,8096,True,False,False,False,False
Sumatra,Aceh,Nagan Raya,pantai lhok raja,4.4,91,Air,4.090729827,96.24092102,0,287,7871,True,False,False,False,False
Sumatra,Aceh,Nagan Raya,wisata danau laot tadu,4.1,12,Air,4.031997837,96.38271332,0,287,13833,True,False,False,False,False
Sumatra,Aceh,Nagan Raya,alue gantung,4.6,13,Air,4.295274215,96.48761884,0,287,1188,True,False,False,False,False
Sumatra,Aceh,Nagan Raya,pante suak dama,5.0,4,Air,3.871609878,96.47276157,0,287,9055,True,False,False,False,False
Sumatra,Aceh,Pidie,gunung taleuk,4.6,36,Bukit,5.144139012,96.03577023,1,346,4105,False,True,False,False,False
Sumatra,Aceh,Pidie,air terjun meuriam,4.5,20,Air,4.984091206,96.11404782,0,346,670,True,False,False,False,False
Sumatra,Aceh,Pidie,air terjun kilonam,5.0,2,Air,4.829222578,96.09348171,0,346,528,True,False,False,False,False
Sumatra,Aceh,Pidie,air terjun kuala panteu,3.3,11,Air,5.107396515,95.85037015,0,346,549,True,False,False,False,False
Sumatra,Aceh,Pidie,jambo adventure,5.0,9,Air,4.946820117,96.04846708,0,346,4377,True,False,False,False,False
Sumatra,Aceh,Pidie,masjid raudhaturrahman padang tiji,4.7,917,Religi,5.376926328,95.8553569,3,346,6028,False,False,False,True,False
Sumatra,Aceh,Pidie,tui jerenge padang tiji,4.7,27,Air,5.405554209,95.79523451,0,346,13029,True,False,False,False,False
Sumatra,Aceh,Pidie,wisata alam geunie family,4.3,8,Air,5.193836144,95.86294485,0,346,13605,True,False,False,False,False
Sumatra,Aceh,Pidie,taman bunga geunie,4.1,58,Taman,5.185294888,95.87034641,4,346,11210,False,False,False,False,True
Sumatra,Aceh,Pidie,gunung peuet sagoe,4.1,39,Bukit,4.919244158,96.34027709,1,346,4061,False,True,False,False,False
Sumatra,Aceh,Pidie,gunung apui,3.0,8,Bukit,4.904796353,96.29304022,1,346,3941,False,True,False,False,False
Sumatra,Aceh,Pidie,rumoh geudong aceh,4.6,25,Monumen,5.245265041,96.03264795,2,346,10314,False,False,True,False,False
Sumatra,Aceh,Pidie Jaya,kareung gla tourism spot,4.0,40,Air,5.172270519,96.10233987,0,347,4717,True,False,False,False,False
Sumatra,Aceh,Pidie Jaya,masjid besar at taqarrub,4.7,619,Religi,5.260104447,96.1881201,3,347,5973,False,False,False,True,False
Sumatra,Aceh,Pidie Jaya,pantai pasi pusong,4.9,10,Air,5.291134278,96.0974358,0,347,8255,True,False,False,False,False
Sumatra,Aceh,Pidie Jaya,air terjun sarah mane,3.9,7,Air,5.100861945,96.25382324,0,347,847,True,False,False,False,False
Sumatra,Aceh,Pidie Jaya,raweu,5.0,2,Bukit,5.062903415,96.26501422,1,347,10168,False,True,False,False,False
Sumatra,Aceh,Pidie Jaya,kolam jeulanga mata ie,4.0,29,Air,5.173200854,96.32267305,0,347,5014,True,False,False,False,False
Sumatra,Aceh,Pidie Jaya,pantai pasi aroen,3.9,75,Air,5.233310112,96.32059983,0,347,8253,True,False,False,False,False
Sumatra,Aceh,Pidie Jaya,wisata krueng blang awe,4.6,10,Air,5.211807007,96.25484366,0,347,14023,True,False,False,False,False
Sumatra,Aceh,Pidie Jaya,museum pidie jaya,4.5,15,Monumen,5.230505401,96.24486875,2,347,6518,False,False,True,False,False
Sumatra,Aceh,Pidie Jaya,pantai meurah seutia (manohara),4.2,257,Air,5.263495007,96.25823737,0,347,8036,True,False,False,False,False
Sumatra,Aceh,Pidie Jaya,pantai tringgadeng desa sagoe,3.9,7,Air,5.262365387,96.18117631,0,347,8843,True,False,False,False,False
Sumatra,Aceh,Simeulue,wisata batu siambung-ambung,4.5,97,Air,2.829030902,95.76672326,0,398,13747,True,False,False,False,False
Sumatra,Aceh,Simeulue,pantai layabaung city,4.0,4,Air,2.786509987,96.13751183,0,398,7853,True,False,False,False,False
Sumatra,Aceh,Simeulue,pantai ujung alawa,4.6,16,Air,2.837962996,95.97367205,0,398,8867,True,False,False,False,False
Sumatra,Aceh,Simeulue,pantai nasreuhe,4.5,4,Air,2.626716738,95.92217364,0,398,8117,True,False,False,False,False
Sumatra,Aceh,Simeulue,air terjun putra jaya,5.0,4,Air,2.600651353,96.07804217,0,398,786,True,False,False,False,False
Sumatra,Aceh,Simeulue,danau air tawar teluk dalam,4.8,5,Air,2.619857478,96.0588161,0,398,2899,True,False,False,False,False
Sumatra,Aceh,Simeulue,wisata pulau pinang,4.3,40,Air,2.66581379,96.24764361,0,398,14233,True,False,False,False,False
Sumatra,Aceh,Simeulue,pantai ganting,4.2,81,Air,2.559494385,96.39595904,0,398,7459,True,False,False,False,False
Sumatra,Aceh,Simeulue,pantai nancala,4.2,23,Air,2.475804503,96.24970355,0,398,8108,True,False,False,False,False
Sumatra,Aceh,Simeulue,pulau mincau,4.9,15,Air,2.367411415,96.23734393,0,398,9722,True,False,False,False,False
Sumatra,Aceh,Simeulue,wisata mangrove jembatan pelangi bulu hadek,4.0,4,Air,2.67462578,96.13345876,0,398,14067,True,False,False,False,False
Sumatra,Aceh,Simeulue,jembatan pelangi bulu hadik,5.0,2,Air,2.662279563,96.12521901,0,398,4456,True,False,False,False,False
Sumatra,Aceh,Banda Aceh,museum pltd apung,4.6,8679,Monumen,5.548270915,95.31794892,2,25,6520,False,False,True,False,False
Sumatra,Aceh,Banda Aceh,tugu titik nol | kota banda aceh,4.4,511,Monumen,5.586486738,95.32040286,2,25,13016,False,False,True,False,False
Sumatra,Aceh,Banda Aceh,makam syiah kuala,4.5,154,Monumen,5.594531857,95.33296126,2,25,5758,False,False,True,False,False
Sumatra,Aceh,Banda Aceh,masjid jami' darussalam,4.8,933,Religi,5.572694848,95.38088527,3,25,5993,False,False,False,True,False
Sumatra,Aceh,Banda Aceh,pantai alue naga,4.3,379,Air,5.60645567,95.35446932,0,25,7002,True,False,False,False,False
Sumatra,Aceh,Banda Aceh,pantai ulee lheue,4.5,576,Air,5.565188188,95.2971626,0,25,8882,True,False,False,False,False
Sumatra,Aceh,Banda Aceh,masjid jami' baiturrahim - ulee lheue,4.7,2858,Religi,5.557717351,95.28619204,3,25,5991,False,False,False,True,False
Sumatra,Aceh,Banda Aceh,stadion harapan bangsa,4.6,706,Taman,5.523881891,95.32653771,4,25,10751,False,False,False,False,True
Sumatra,Aceh,Banda Aceh,museum tsunami aceh,4.6,11438,Monumen,5.548881526,95.31903154,2,25,6555,False,False,True,False,False
Sumatra,Aceh,Banda Aceh,masjid raya baiturrahman,4.9,26621,Religi,5.559101457,95.33813389,3,25,6036,False,False,False,True,False
Sumatra,Aceh,Banda Aceh,taman sulthanah safiatuddin banda aceh,4.4,1691,Taman,5.570991942,95.34186263,4,25,12013,False,False,False,False,True
Sumatra,Aceh,Banda Aceh,ulee lheue beach,4.4,3637,Air,5.561075024,95.28955221,0,25,13075,True,False,False,False,False
Sumatra,Aceh,Banda Aceh,museum aceh,4.6,2101,Monumen,5.549969769,95.32782186,2,25,6428,False,False,True,False,False
Sumatra,Aceh,Banda Aceh,taman putroe phang,4.4,812,Taman,5.547834057,95.32026875,4,25,11872,False,False,False,False,True
Sumatra,Aceh,Banda Aceh,hutan kota bni banda aceh,4.3,967,Taman,5.585994706,95.35375658,4,25,4226,False,False,False,False,True
Sumatra,Aceh,Banda Aceh,tugu simpang lima,4.6,1332,Monumen,5.557269897,95.32966162,2,25,13001,False,False,True,False,False
Sumatra,Aceh,Banda Aceh,blang padang banda aceh,4.6,1767,Taman,5.552437562,95.31839104,4,25,1831,False,False,False,False,True
Sumatra,Aceh,Banda Aceh,monumen aceh thanks to the world,4.7,121,Monumen,5.552101477,95.30609484,2,25,6228,False,False,True,False,False
Sumatra,Aceh,Banda Aceh,rumah adat aceh,3.8,8,Monumen,5.548301059,95.32377733,2,25,10252,False,False,True,False,False
Sumatra,Aceh,Langsa,taman hutan kota langsa,4.4,2480,Taman,4.492628955,97.94942077,4,220,11376,False,False,False,False,True
Sumatra,Aceh,Langsa,vitra tirta raya waterboom,4.3,525,Air,4.491064109,97.97178852,0,220,13154,True,False,False,False,False
Sumatra,Aceh,Langsa,lapangan merdeka langsa,4.5,1453,Taman,4.471918931,97.96810961,4,220,5511,False,False,False,False,True
Sumatra,Aceh,Langsa,hutan lindung langsa,4.4,25,Taman,4.487291147,97.9439133,4,220,4252,False,False,False,False,True
Sumatra,Aceh,Langsa,wisata hutan mangrove kota langsa,4.3,675,Taman,4.522641271,98.01946337,4,220,13923,False,False,False,False,True
Sumatra,Aceh,Langsa,wisata pantai buatan kuala langsa,4.2,165,Air,4.520159927,98.01933462,0,220,14128,True,False,False,False,False
Sumatra,Aceh,Langsa,royal waterboom langsa,4.0,148,Air,4.473031227,97.95906235,0,220,10233,True,False,False,False,False
Sumatra,Aceh,Langsa,mutiara water park,4.2,957,Air,4.494890426,97.94762857,0,220,6564,True,False,False,False,False
Sumatra,Aceh,Langsa,kebun villa indah,4.0,64,Taman,4.473426992,97.90515724,4,220,4860,False,False,False,False,True
Sumatra,Aceh,Langsa,tower hutan mangrove kota langsa,4.6,52,Taman,4.526243269,98.01862614,4,220,12741,False,False,False,False,True
Sumatra,Aceh,Langsa,tugu simpang 4 matang seulimeng,4.3,212,Monumen,4.481615838,97.97685906,2,220,12999,False,False,True,False,False
Sumatra,Aceh,Langsa,museum kota langsa,4.7,26,Monumen,4.471946562,97.97067925,2,220,6478,False,False,True,False,False
Sumatra,Aceh,Langsa,tugu simpang comodore langsa,4.2,1449,Monumen,4.503369882,97.95273431,2,220,13000,False,False,True,False,False
Sumatra,Aceh,Langsa,taman krueng langsa,4.2,65,Taman,4.469170965,97.97304103,4,220,11597,False,False,False,False,True
Sumatra,Aceh,Langsa,menara pandang hutan mangrove kota langsa,4.4,186,Taman,4.525309122,98.01717308,4,220,6121,False,False,False,False,True
Sumatra,Aceh,Langsa,rekreasi alam terbuka,4.6,11,Taman,4.516196593,98.01399735,4,220,10180,False,False,False,False,True
Sumatra,Aceh,Langsa,taman stasiun kota langsa,4.2,27,Taman,4.4734029,97.96606762,4,220,12007,False,False,False,False,True
Sumatra,Aceh,Langsa,lapangan belakang,4.1,708,Taman,4.46951485,97.96525524,4,220,5493,False,False,False,False,True
Sumatra,Aceh,Langsa,pulau pusong,4.2,53,Air,4.553993585,98.07032828,0,220,9730,True,False,False,False,False
Sumatra,Aceh,Langsa,pantai muara tanjung,4.2,17,Air,4.532368302,98.00952447,0,220,8077,True,False,False,False,False
Sumatra,Aceh,Lhokseumawe,pantai pulau seumadu,3.7,150,Air,5.237123343,97.07867517,0,225,8420,True,False,False,False,False
Sumatra,Aceh,Lhokseumawe,taman riyadhah,4.2,901,Taman,5.190459931,97.17293564,4,225,11915,False,False,False,False,True
Sumatra,Aceh,Lhokseumawe,pantai ujong blang,4.2,1511,Air,5.206420034,97.15223322,0,225,8861,True,False,False,False,False
Sumatra,Aceh,Lhokseumawe,waduk jeulikat,4.1,1247,Air,5.149728006,97.09232088,0,225,13174,True,False,False,False,False
Sumatra,Aceh,Lhokseumawe,waduk kota lhokseumawe,4.0,8,Air,5.166044112,97.15077663,0,225,13182,True,False,False,False,False
Sumatra,Aceh,Lhokseumawe,museum kota lhokseumawe,4.2,146,Monumen,5.182174683,97.13584042,2,225,6479,False,False,True,False,False
Sumatra,Aceh,Lhokseumawe,bukit mns. blang kandang,4.9,7,Bukit,5.159818427,97.13121602,1,225,2176,False,True,False,False,False
Sumatra,Aceh,Lhokseumawe,bukit goa jepang,4.1,115,Bukit,5.211821886,97.10346961,1,225,2062,False,True,False,False,False
Sumatra,Aceh,Lhokseumawe,taman seribu janji,3.7,11,Taman,5.185053113,97.11146597,4,225,11982,False,False,False,False,True
Sumatra,Aceh,Lhokseumawe,islamic center lhokseumawe,4.7,2862,Religi,5.181407099,97.15000265,3,225,4328,False,False,False,True,False
Sumatra,Aceh,Lhokseumawe,taman ngieng jioh,4.0,1,Taman,5.210478677,97.10472205,4,225,11740,False,False,False,False,True
Sumatra,Aceh,Lhokseumawe,"pantai kuala, meuraksa",4.6,16,Air,5.152334183,97.16165999,0,225,7780,True,False,False,False,False
Sumatra,Aceh,Lhokseumawe,waterboom taman mangat ceria,4.0,894,Air,5.1115531,97.13285382,0,225,13349,True,False,False,False,False
Sumatra,Aceh,Lhokseumawe,pantai jomblang,4.3,41,Air,5.209820556,97.13917638,0,225,7582,True,False,False,False,False
Sumatra,Aceh,Sabang,anoi itam beach,4.4,191,Air,5.843523298,95.39089805,0,372,1342,True,False,False,False,False
Sumatra,Aceh,Sabang,wisata gua sarang,4.6,1099,Bukit,5.831569315,95.23880607,1,372,13896,False,True,False,False,False
Sumatra,Aceh,Sabang,merah putih tower,4.6,698,Monumen,5.903972377,95.33184653,2,372,6144,False,False,True,False,False
Sumatra,Aceh,Sabang,taman i love sabang,4.6,877,Taman,5.883481899,95.31983024,4,372,11393,False,False,False,False,True
Sumatra,Aceh,Sabang,gapang beach,4.5,35,Air,5.860599973,95.27828818,0,372,3566,True,False,False,False,False
Sumatra,Aceh,Sabang,pantai sumur tiga,4.3,26,Air,5.897483808,95.35519248,0,372,8645,True,False,False,False,False
Sumatra,Aceh,Sabang,pantai iboih,4.6,2484,Air,5.872979879,95.25772145,0,372,7520,True,False,False,False,False
Sumatra,Aceh,Sabang,tugu garuda iboih sabang,4.1,15,Monumen,5.872241424,95.25384958,2,372,12854,False,False,True,False,False
Sumatra,Aceh,Sabang,pulau rubiah,4.9,15,Air,5.882850457,95.25826629,0,372,9731,True,False,False,False,False
Sumatra,Aceh,Sabang,pria laot waterfall,4.2,176,Air,5.832043905,95.3069222,0,372,9665,True,False,False,False,False
Sumatra,Aceh,Sabang,puncak balohan hill,4.7,36,Bukit,5.827433019,95.3718102,1,372,9763,False,True,False,False,False
Sumatra,Aceh,Sabang,pasir putih beach,4.5,151,Air,5.783200746,95.31052709,0,372,9144,True,False,False,False,False
Sumatra,Aceh,Sabang,pantai paradiso sabang,4.5,391,Air,5.898812105,95.30846715,0,372,8244,True,False,False,False,False
Sumatra,Aceh,Sabang,benteng jepang anoi itam,4.6,1055,Monumen,5.850284284,95.37921309,2,372,1758,False,False,True,False,False
Sumatra,Aceh,Subulussalam,air terjun silangit-langit,4.5,23,Air,3.033740926,98.78665232,0,411,900,True,False,False,False,False
Sumatra,Aceh,Subulussalam,air terjun skpc,4.3,112,Air,2.664347824,98.0726858,0,411,920,True,False,False,False,False
Sumatra,Aceh,Subulussalam,lapangan sada kata kota subulussalam,4.3,254,Taman,2.677472243,98.02473164,4,411,5524,False,False,False,False,True
Sumatra,Aceh,Subulussalam,air terjun penuntungan,3.7,7,Air,2.663727319,98.05094091,0,411,758,True,False,False,False,False
Sumatra,Aceh,Subulussalam,lapangan beringin,4.0,376,Taman,2.644745983,97.97788256,4,411,5495,False,False,False,False,True
